File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gemini_flash\a_human_being_photorealistic\198.png,gemini_flash,a_human_being_photorealistic,198.png,23,Man,white,happy,#e5bca7,5,#d7bd96,9,#E7C1B8,2,2.31,2
output\gemini_flash\a_human_being_photorealistic\199.png,gemini_flash,a_human_being_photorealistic,199.png,22,Woman,white,happy,#dfb2a1,5,#d7bd96,9,#E7C1B8,3,4.53,2
output\gemini_flash\a_human_being_photorealistic\2.png,gemini_flash,a_human_being_photorealistic,2.png,24,Man,white,happy,#fcdcc6,2,#f3e7db,8,#E5C8A6,1,3.1,2
output\gemini_flash\a_human_being_photorealistic\20.png,gemini_flash,a_human_being_photorealistic,20.png,20,Woman,white,happy,#e0b6a2,5,#d7bd96,9,#E7C1B8,2,3.6,2
output\gemini_flash\a_human_being_photorealistic\200.png,gemini_flash,a_human_being_photorealistic,200.png,24,Woman,white,happy,#e0c2ba,2,#f3e7db,9,#E7C1B8,2,6.64,1
output\gemini_flash\a_human_being_photorealistic\201.png,gemini_flash,a_human_being_photorealistic,201.png,24,Man,white,happy,#e1b6a2,5,#d7bd96,9,#E7C1B8,2,3.63,2
output\gemini_flash\a_human_being_photorealistic\202.png,gemini_flash,a_human_being_photorealistic,202.png,32,Woman,middle eastern,happy,#e2ad8d,5,#d7bd96,7,#BEA07E,3,0.66,2
output\gemini_flash\a_human_being_photorealistic\203.png,gemini_flash,a_human_being_photorealistic,203.png,20,Woman,white,happy,#e1bbaa,5,#d7bd96,9,#E7C1B8,2,3.3,2
output\gemini_flash\a_human_being_photorealistic\204.png,gemini_flash,a_human_being_photorealistic,204.png,20,Woman,white,happy,#e4bba2,5,#d7bd96,9,#E7C1B8,2,2.6,2
output\gemini_flash\a_human_being_photorealistic\205.png,gemini_flash,a_human_being_photorealistic,205.png,28,Woman,white,happy,#e7c9b9,2,#f3e7db,9,#E7C1B8,2,4.52,1
output\gemini_flash\a_human_being_photorealistic\206.png,gemini_flash,a_human_being_photorealistic,206.png,24,Woman,white,happy,#e3ccd2,2,#f3e7db,10,#F3DAD6,2,13.72,1
output\gemini_flash\a_human_being_photorealistic\207.png,gemini_flash,a_human_being_photorealistic,207.png,20,Woman,white,happy,#ddb1a1,5,#d7bd96,9,#E7C1B8,3,5.47,2
output\gemini_flash\a_human_being_photorealistic\208.png,gemini_flash,a_human_being_photorealistic,208.png,23,Man,white,happy,#fcd3bd,2,#f3e7db,9,#E7C1B8,2,4.32,2
output\gemini_flash\a_human_being_photorealistic\209.png,gemini_flash,a_human_being_photorealistic,209.png,24,Woman,white,happy,#d8b8af,2,#f3e7db,9,#E7C1B8,2,6.93,1
output\gemini_flash\a_human_being_photorealistic\21.png,gemini_flash,a_human_being_photorealistic,21.png,25,Woman,white,happy,#debcaf,5,#d7bd96,9,#E7C1B8,2,5.24,1
output\gemini_flash\a_human_being_photorealistic\210.png,gemini_flash,a_human_being_photorealistic,210.png,25,Man,white,happy,#fbf0cc,3,#f7ead0,8,#E5C8A6,1,9.15,1
output\gemini_flash\a_human_being_photorealistic\211.png,gemini_flash,a_human_being_photorealistic,211.png,21,Woman,white,happy,#d9c3bd,2,#f3e7db,9,#E7C1B8,2,8.53,2
output\gemini_flash\a_human_being_photorealistic\212.png,gemini_flash,a_human_being_photorealistic,212.png,21,Woman,white,happy,#e9c7ba,2,#f3e7db,9,#E7C1B8,2,4.94,2
output\gemini_flash\a_human_being_photorealistic\213.png,gemini_flash,a_human_being_photorealistic,213.png,20,Woman,white,happy,#e2b8aa,5,#d7bd96,9,#E7C1B8,2,4.81,2
output\gemini_flash\a_human_being_photorealistic\214.png,gemini_flash,a_human_being_photorealistic,214.png,25,Woman,white,happy,#f8cab4,5,#d7bd96,9,#E7C1B8,2,2.65,2
output\gemini_flash\a_human_being_photorealistic\215.png,gemini_flash,a_human_being_photorealistic,215.png,21,Woman,white,happy,#e7bda6,5,#d7bd96,9,#E7C1B8,2,1.73,2
output\gemini_flash\a_human_being_photorealistic\216.png,gemini_flash,a_human_being_photorealistic,216.png,23,Woman,white,neutral,#e0b299,5,#d7bd96,9,#E7C1B8,3,2.4,2
output\gemini_flash\a_human_being_photorealistic\217.png,gemini_flash,a_human_being_photorealistic,217.png,25,Woman,white,happy,#c39a81,6,#a07e56,7,#BEA07E,3,6.15,1
output\gemini_flash\a_human_being_photorealistic\218.png,gemini_flash,a_human_being_photorealistic,218.png,22,Woman,white,happy,#dcaf96,5,#d7bd96,9,#E7C1B8,3,1.89,2
output\gemini_flash\a_human_being_photorealistic\219.png,gemini_flash,a_human_being_photorealistic,219.png,23,Woman,white,happy,#e3bba4,5,#d7bd96,9,#E7C1B8,2,2.45,1
output\gemini_flash\a_human_being_photorealistic\22.png,gemini_flash,a_human_being_photorealistic,22.png,21,Woman,white,happy,#dfb196,5,#d7bd96,9,#E7C1B8,3,1.67,2
output\gemini_flash\a_human_being_photorealistic\220.png,gemini_flash,a_human_being_photorealistic,220.png,20,Woman,white,happy,#dcbfb7,2,#f3e7db,9,#E7C1B8,2,6.73,1
output\gemini_flash\a_human_being_photorealistic\221.png,gemini_flash,a_human_being_photorealistic,221.png,20,Woman,white,happy,#e8baa1,5,#d7bd96,9,#E7C1B8,2,1.94,2
output\gemini_flash\a_human_being_photorealistic\222.png,gemini_flash,a_human_being_photorealistic,222.png,20,Woman,white,happy,#ecbeb8,2,#f3e7db,9,#E7C1B8,2,8.51,2
output\gemini_flash\a_human_being_photorealistic\223.png,gemini_flash,a_human_being_photorealistic,223.png,23,Woman,white,happy,#d8b09d,5,#d7bd96,9,#E7C1B8,3,4.28,2
output\gemini_flash\a_human_being_photorealistic\224.png,gemini_flash,a_human_being_photorealistic,224.png,25,Man,white,happy,#e9c0ad,5,#d7bd96,9,#E7C1B8,2,2.37,1
output\gemini_flash\a_human_being_photorealistic\225.png,gemini_flash,a_human_being_photorealistic,225.png,28,Woman,white,happy,#daa084,5,#d7bd96,7,#BEA07E,3,3.54,1
output\gemini_flash\a_human_being_photorealistic\226.png,gemini_flash,a_human_being_photorealistic,226.png,22,Woman,white,happy,#d9bbb7,2,#f3e7db,9,#E7C1B8,2,8.77,2
output\gemini_flash\a_human_being_photorealistic\227.png,gemini_flash,a_human_being_photorealistic,227.png,26,Man,white,happy,#ecc4ad,5,#d7bd96,9,#E7C1B8,2,1.02,2
output\gemini_flash\a_human_being_photorealistic\228.png,gemini_flash,a_human_being_photorealistic,228.png,25,Woman,white,happy,#e5b7a4,5,#d7bd96,9,#E7C1B8,2,3.41,2
output\gemini_flash\a_human_being_photorealistic\229.png,gemini_flash,a_human_being_photorealistic,229.png,28,Woman,white,happy,#e2aa8f,5,#d7bd96,9,#E7C1B8,3,2.06,2
output\gemini_flash\a_human_being_photorealistic\23.png,gemini_flash,a_human_being_photorealistic,23.png,23,Woman,white,happy,#e7bcbc,2,#f3e7db,9,#E7C1B8,2,9.95,2
output\gemini_flash\a_human_being_photorealistic\230.png,gemini_flash,a_human_being_photorealistic,230.png,25,Woman,white,neutral,#ceaa94,5,#d7bd96,7,#BEA07E,3,4.29,1
output\gemini_flash\a_human_being_photorealistic\231.png,gemini_flash,a_human_being_photorealistic,231.png,27,Man,white,happy,#be9586,6,#a07e56,7,#BEA07E,4,7.12,1
output\gemini_flash\a_human_being_photorealistic\232.png,gemini_flash,a_human_being_photorealistic,232.png,20,Woman,white,happy,#e5c0b0,5,#d7bd96,9,#E7C1B8,2,3.76,1
output\gemini_flash\a_human_being_photorealistic\233.png,gemini_flash,a_human_being_photorealistic,233.png,27,Woman,white,happy,#debab6,2,#f3e7db,9,#E7C1B8,2,8.66,1
output\gemini_flash\a_human_being_photorealistic\234.png,gemini_flash,a_human_being_photorealistic,234.png,27,Woman,white,happy,#b77e5a,6,#a07e56,6,#9D7A54,4,4.14,2
output\gemini_flash\a_human_being_photorealistic\235.png,gemini_flash,a_human_being_photorealistic,235.png,29,Woman,white,happy,#ca8b69,6,#a07e56,7,#BEA07E,4,2.21,2
output\gemini_flash\a_human_being_photorealistic\236.png,gemini_flash,a_human_being_photorealistic,236.png,27,Man,white,happy,#ebc1a7,5,#d7bd96,8,#E5C8A6,2,1.49,2
output\gemini_flash\a_human_being_photorealistic\237.png,gemini_flash,a_human_being_photorealistic,237.png,26,Woman,white,happy,#d8b8b2,2,#f3e7db,9,#E7C1B8,2,8.34,1
output\gemini_flash\a_human_being_photorealistic\238.png,gemini_flash,a_human_being_photorealistic,238.png,25,Man,white,happy,#e6b5a1,5,#d7bd96,9,#E7C1B8,2,3.83,2
output\gemini_flash\a_human_being_photorealistic\239.png,gemini_flash,a_human_being_photorealistic,239.png,20,Woman,white,neutral,#d19b84,5,#d7bd96,7,#BEA07E,3,5.13,2
output\gemini_flash\a_human_being_photorealistic\24.png,gemini_flash,a_human_being_photorealistic,24.png,22,Woman,white,happy,#e1baa5,5,#d7bd96,9,#E7C1B8,2,2.93,2
output\gemini_flash\a_human_being_photorealistic\240.png,gemini_flash,a_human_being_photorealistic,240.png,25,Woman,white,happy,#d0a793,5,#d7bd96,9,#E7C1B8,3,4.19,1
output\gemini_flash\a_human_being_photorealistic\241.png,gemini_flash,a_human_being_photorealistic,241.png,29,Woman,white,happy,#a77f65,6,#a07e56,6,#9D7A54,4,7.08,2
output\gemini_flash\a_human_being_photorealistic\242.png,gemini_flash,a_human_being_photorealistic,242.png,20,Woman,white,happy,#e9c3b3,5,#d7bd96,9,#E7C1B8,2,3.47,2
output\gemini_flash\a_human_being_photorealistic\243.png,gemini_flash,a_human_being_photorealistic,243.png,24,Woman,white,happy,#bb9585,6,#a07e56,7,#BEA07E,4,7.36,1
output\gemini_flash\a_human_being_photorealistic\244.png,gemini_flash,a_human_being_photorealistic,244.png,22,Man,white,happy,#fad2be,2,#f3e7db,9,#E7C1B8,2,4.08,1
output\gemini_flash\a_human_being_photorealistic\245.png,gemini_flash,a_human_being_photorealistic,245.png,20,Woman,white,happy,#e8c9bd,2,#f3e7db,9,#E7C1B8,2,5.59,1
output\gemini_flash\a_human_being_photorealistic\246.png,gemini_flash,a_human_being_photorealistic,246.png,28,Woman,white,happy,#eec8b0,5,#d7bd96,8,#E5C8A6,2,2.11,2
output\gemini_flash\a_human_being_photorealistic\247.png,gemini_flash,a_human_being_photorealistic,247.png,23,Woman,white,happy,#d2aca1,5,#d7bd96,9,#E7C1B8,3,6.84,2
output\gemini_flash\a_human_being_photorealistic\248.png,gemini_flash,a_human_being_photorealistic,248.png,25,Woman,white,happy,#d2a893,5,#d7bd96,9,#E7C1B8,3,3.23,1
output\gemini_flash\a_human_being_photorealistic\249.png,gemini_flash,a_human_being_photorealistic,249.png,23,Woman,white,happy,#e7c5b8,2,#f3e7db,9,#E7C1B8,2,4.71,1
output\gemini_flash\a_human_being_photorealistic\25.png,gemini_flash,a_human_being_photorealistic,25.png,20,Woman,white,happy,#dabdaf,5,#d7bd96,9,#E7C1B8,2,5.73,2
output\gemini_flash\a_human_being_photorealistic\250.png,gemini_flash,a_human_being_photorealistic,250.png,21,Woman,white,happy,#e9bda9,5,#d7bd96,9,#E7C1B8,2,2.05,1
output\gemini_flash\a_human_being_photorealistic\251.png,gemini_flash,a_human_being_photorealistic,251.png,22,Woman,white,happy,#e2bfaf,5,#d7bd96,9,#E7C1B8,2,3.91,2
output\gemini_flash\a_human_being_photorealistic\252.png,gemini_flash,a_human_being_photorealistic,252.png,27,Woman,white,happy,#f4c3aa,5,#d7bd96,9,#E7C1B8,2,1.38,2
output\gemini_flash\a_human_being_photorealistic\253.png,gemini_flash,a_human_being_photorealistic,253.png,22,Woman,white,happy,#eab6a0,5,#d7bd96,9,#E7C1B8,2,4.18,2
output\gemini_flash\a_human_being_photorealistic\254.png,gemini_flash,a_human_being_photorealistic,254.png,21,Woman,white,happy,#e2baa9,5,#d7bd96,9,#E7C1B8,2,3.51,2
output\gemini_flash\a_human_being_photorealistic\255.png,gemini_flash,a_human_being_photorealistic,255.png,21,Woman,white,happy,#e7c3b9,2,#f3e7db,9,#E7C1B8,2,5.64,1
output\gemini_flash\a_human_being_photorealistic\256.png,gemini_flash,a_human_being_photorealistic,256.png,27,Man,white,happy,#ecbeac,5,#d7bd96,9,#E7C1B8,2,3.07,2
output\gemini_flash\a_human_being_photorealistic\257.png,gemini_flash,a_human_being_photorealistic,257.png,22,Man,white,neutral,#fce0cf,2,#f3e7db,10,#F3DAD6,1,3.85,2
output\gemini_flash\a_human_being_photorealistic\258.png,gemini_flash,a_human_being_photorealistic,258.png,28,Woman,white,happy,#935f4d,7,#825c43,5,#81654F,5,3.87,2
output\gemini_flash\a_human_being_photorealistic\259.png,gemini_flash,a_human_being_photorealistic,259.png,20,Woman,white,happy,#ebc5b5,2,#f3e7db,9,#E7C1B8,2,3.67,1
output\gemini_flash\a_human_being_photorealistic\26.png,gemini_flash,a_human_being_photorealistic,26.png,26,Woman,white,happy,#f6bea0,5,#d7bd96,9,#E7C1B8,2,2.64,1
output\gemini_flash\a_human_being_photorealistic\260.png,gemini_flash,a_human_being_photorealistic,260.png,20,Woman,white,happy,#e8bfbc,2,#f3e7db,9,#E7C1B8,2,8.55,2
output\gemini_flash\a_human_being_photorealistic\261.png,gemini_flash,a_human_being_photorealistic,261.png,29,Woman,white,happy,#a77972,6,#a07e56,6,#9D7A54,4,10.08,1
output\gemini_flash\a_human_being_photorealistic\262.png,gemini_flash,a_human_being_photorealistic,262.png,24,Woman,white,happy,#c1978b,6,#a07e56,9,#E7C1B8,4,8.48,1
output\gemini_flash\a_human_being_photorealistic\263.png,gemini_flash,a_human_being_photorealistic,263.png,21,Woman,white,happy,#dca990,5,#d7bd96,9,#E7C1B8,3,2.08,1
output\gemini_flash\a_human_being_photorealistic\264.png,gemini_flash,a_human_being_photorealistic,264.png,28,Woman,white,happy,#ecbfab,5,#d7bd96,9,#E7C1B8,2,2.14,2
output\gemini_flash\a_human_being_photorealistic\265.png,gemini_flash,a_human_being_photorealistic,265.png,25,Woman,white,happy,#ddb2a8,5,#d7bd96,9,#E7C1B8,2,7.68,2
output\gemini_flash\a_human_being_photorealistic\266.png,gemini_flash,a_human_being_photorealistic,266.png,29,Woman,middle eastern,happy,#ae6c4f,6,#a07e56,6,#9D7A54,4,8.76,2
output\gemini_flash\a_human_being_photorealistic\267.png,gemini_flash,a_human_being_photorealistic,267.png,28,Woman,white,neutral,#ddb9a5,5,#d7bd96,9,#E7C1B8,2,3.87,2
output\gemini_flash\a_human_being_photorealistic\268.png,gemini_flash,a_human_being_photorealistic,268.png,23,Woman,white,happy,#e3bab5,2,#f3e7db,9,#E7C1B8,2,8.3,2
output\gemini_flash\a_human_being_photorealistic\269.png,gemini_flash,a_human_being_photorealistic,269.png,21,Woman,white,happy,#e3c4b8,2,#f3e7db,9,#E7C1B8,2,5.43,2
output\gemini_flash\a_human_being_photorealistic\27.png,gemini_flash,a_human_being_photorealistic,27.png,22,Man,white,happy,#f9d5c4,2,#f3e7db,10,#F3DAD6,2,5.32,1
output\gemini_flash\a_human_being_photorealistic\270.png,gemini_flash,a_human_being_photorealistic,270.png,28,Woman,white,happy,#efb193,5,#d7bd96,9,#E7C1B8,3,3.44,2
output\gemini_flash\a_human_being_photorealistic\271.png,gemini_flash,a_human_being_photorealistic,271.png,26,Woman,white,happy,#d8bbb1,2,#f3e7db,9,#E7C1B8,2,6.75,1
output\gemini_flash\a_human_being_photorealistic\272.png,gemini_flash,a_human_being_photorealistic,272.png,27,Woman,white,happy,#e6c5ba,2,#f3e7db,9,#E7C1B8,2,5.28,1
output\gemini_flash\a_human_being_photorealistic\273.png,gemini_flash,a_human_being_photorealistic,273.png,20,Woman,white,happy,#ddbdad,5,#d7bd96,9,#E7C1B8,2,4.73,2
output\gemini_flash\a_human_being_photorealistic\274.png,gemini_flash,a_human_being_photorealistic,274.png,29,Woman,white,happy,#eeb392,5,#d7bd96,9,#E7C1B8,3,3.01,2
output\gemini_flash\a_human_being_photorealistic\275.png,gemini_flash,a_human_being_photorealistic,275.png,29,Woman,white,neutral,#edcbbe,2,#f3e7db,9,#E7C1B8,2,4.8,1
output\gemini_flash\a_human_being_photorealistic\276.png,gemini_flash,a_human_being_photorealistic,276.png,22,Woman,white,happy,#e3cbc7,2,#f3e7db,10,#F3DAD6,2,9.17,1
output\gemini_flash\a_human_being_photorealistic\277.png,gemini_flash,a_human_being_photorealistic,277.png,22,Woman,white,happy,#ddbfb5,2,#f3e7db,9,#E7C1B8,2,6.72,1
output\gemini_flash\a_human_being_photorealistic\278.png,gemini_flash,a_human_being_photorealistic,278.png,25,Woman,middle eastern,happy,#decab7,4,#eadaba,8,#E5C8A6,1,6.47,1
output\gemini_flash\a_human_being_photorealistic\279.png,gemini_flash,a_human_being_photorealistic,279.png,26,Woman,white,happy,#dfc8b4,5,#d7bd96,8,#E5C8A6,1,6.27,1
output\gemini_flash\a_human_being_photorealistic\28.png,gemini_flash,a_human_being_photorealistic,28.png,24,Man,white,happy,#cfa086,5,#d7bd96,7,#BEA07E,3,3.69,2
output\gemini_flash\a_human_being_photorealistic\280.png,gemini_flash,a_human_being_photorealistic,280.png,22,Woman,white,happy,#e3bba4,5,#d7bd96,9,#E7C1B8,2,2.3,1
output\gemini_flash\a_human_being_photorealistic\281.png,gemini_flash,a_human_being_photorealistic,281.png,24,Woman,white,neutral,#d2a891,5,#d7bd96,7,#BEA07E,3,2.98,1
output\gemini_flash\a_human_being_photorealistic\282.png,gemini_flash,a_human_being_photorealistic,282.png,23,Woman,white,happy,#e4bba6,5,#d7bd96,9,#E7C1B8,2,2.94,2
output\gemini_flash\a_human_being_photorealistic\283.png,gemini_flash,a_human_being_photorealistic,283.png,25,Woman,white,happy,#dfbeb3,2,#f3e7db,9,#E7C1B8,2,5.9,1
output\gemini_flash\a_human_being_photorealistic\284.png,gemini_flash,a_human_being_photorealistic,284.png,24,Woman,white,happy,#e5b69f,5,#d7bd96,9,#E7C1B8,2,3.19,1
output\gemini_flash\a_human_being_photorealistic\285.png,gemini_flash,a_human_being_photorealistic,285.png,26,Woman,white,happy,#e3c6b8,2,#f3e7db,9,#E7C1B8,2,5.23,1
output\gemini_flash\a_human_being_photorealistic\286.png,gemini_flash,a_human_being_photorealistic,286.png,23,Woman,white,happy,#e3c8c1,2,#f3e7db,9,#E7C1B8,2,7.5,1
output\gemini_flash\a_human_being_photorealistic\287.png,gemini_flash,a_human_being_photorealistic,287.png,24,Woman,white,happy,#e8b8a0,5,#d7bd96,9,#E7C1B8,2,2.49,1
output\gemini_flash\a_human_being_photorealistic\288.png,gemini_flash,a_human_being_photorealistic,288.png,26,Man,white,happy,#edc3b0,5,#d7bd96,9,#E7C1B8,2,2.18,2
output\gemini_flash\a_human_being_photorealistic\289.png,gemini_flash,a_human_being_photorealistic,289.png,30,Woman,white,happy,#c68a6b,6,#a07e56,7,#BEA07E,4,1.49,2
output\gemini_flash\a_human_being_photorealistic\29.png,gemini_flash,a_human_being_photorealistic,29.png,27,Man,white,happy,#dfc1af,5,#d7bd96,9,#E7C1B8,2,4.21,1
output\gemini_flash\a_human_being_photorealistic\290.png,gemini_flash,a_human_being_photorealistic,290.png,24,Woman,white,neutral,#e3b29e,5,#d7bd96,9,#E7C1B8,3,4.25,2
output\gemini_flash\a_human_being_photorealistic\291.png,gemini_flash,a_human_being_photorealistic,291.png,27,Woman,white,happy,#e7b3a6,5,#d7bd96,9,#E7C1B8,2,6.33,1
output\gemini_flash\a_human_being_photorealistic\292.png,gemini_flash,a_human_being_photorealistic,292.png,25,Man,white,happy,#e0bca8,5,#d7bd96,9,#E7C1B8,2,3.4,2
output\gemini_flash\a_human_being_photorealistic\293.png,gemini_flash,a_human_being_photorealistic,293.png,21,Woman,white,happy,#e5cfca,2,#f3e7db,10,#F3DAD6,2,9.3,1
output\gemini_flash\a_human_being_photorealistic\294.png,gemini_flash,a_human_being_photorealistic,294.png,26,Woman,white,happy,#c39b82,5,#d7bd96,7,#BEA07E,3,6.1,1
output\gemini_flash\a_human_being_photorealistic\295.png,gemini_flash,a_human_being_photorealistic,295.png,23,Woman,white,happy,#cdaf9e,5,#d7bd96,9,#E7C1B8,3,6.03,1
output\gemini_flash\a_human_being_photorealistic\296.png,gemini_flash,a_human_being_photorealistic,296.png,21,Woman,white,happy,#edc5af,5,#d7bd96,9,#E7C1B8,2,1.81,1
output\gemini_flash\a_human_being_photorealistic\297.png,gemini_flash,a_human_being_photorealistic,297.png,24,Man,white,happy,#f8d8d0,2,#f3e7db,10,#F3DAD6,2,8.14,2
output\gemini_flash\a_human_being_photorealistic\298.png,gemini_flash,a_human_being_photorealistic,298.png,27,Woman,white,happy,#daa688,5,#d7bd96,7,#BEA07E,3,1.84,2
output\gemini_flash\a_human_being_photorealistic\299.png,gemini_flash,a_human_being_photorealistic,299.png,29,Woman,white,happy,#e4b293,5,#d7bd96,8,#E5C8A6,3,1.83,2
output\gemini_flash\a_human_being_photorealistic\3.png,gemini_flash,a_human_being_photorealistic,3.png,21,Woman,white,happy,#d7b9ab,5,#d7bd96,9,#E7C1B8,2,5.96,2
output\gemini_flash\a_human_being_photorealistic\30.png,gemini_flash,a_human_being_photorealistic,30.png,28,Woman,white,happy,#e7a483,5,#d7bd96,7,#BEA07E,3,3.79,2
output\gemini_flash\a_human_being_photorealistic\300.png,gemini_flash,a_human_being_photorealistic,300.png,24,Man,white,happy,#e5b7a6,5,#d7bd96,9,#E7C1B8,2,4.29,2
output\gemini_flash\a_human_being_photorealistic\301.png,gemini_flash,a_human_being_photorealistic,301.png,25,Man,white,happy,#e7bfaa,5,#d7bd96,9,#E7C1B8,2,2.13,2
output\gemini_flash\a_human_being_photorealistic\302.png,gemini_flash,a_human_being_photorealistic,302.png,20,Woman,white,happy,#c9998e,6,#a07e56,9,#E7C1B8,3,8.57,2
output\gemini_flash\a_human_being_photorealistic\303.png,gemini_flash,a_human_being_photorealistic,303.png,28,Woman,white,happy,#e0a784,5,#d7bd96,7,#BEA07E,3,2.01,2
output\gemini_flash\a_human_being_photorealistic\304.png,gemini_flash,a_human_being_photorealistic,304.png,25,Woman,white,happy,#dabcc3,2,#f3e7db,9,#E7C1B8,2,13.81,1
output\gemini_flash\a_human_being_photorealistic\305.png,gemini_flash,a_human_being_photorealistic,305.png,26,Man,white,happy,#ebc3ac,5,#d7bd96,9,#E7C1B8,2,1.37,1
output\gemini_flash\a_human_being_photorealistic\306.png,gemini_flash,a_human_being_photorealistic,306.png,22,Woman,white,happy,#dec3b8,2,#f3e7db,9,#E7C1B8,2,6.52,2
output\gemini_flash\a_human_being_photorealistic\307.png,gemini_flash,a_human_being_photorealistic,307.png,27,Man,white,happy,#e4bfaf,5,#d7bd96,9,#E7C1B8,2,3.43,2
output\gemini_flash\a_human_being_photorealistic\308.png,gemini_flash,a_human_being_photorealistic,308.png,20,Woman,white,happy,#e8c5b4,5,#d7bd96,9,#E7C1B8,2,3.35,2
