File Path,Model,Prompt,Filename,Age,Gender,Race,Emotion,P_Skin_Hex,P_MST_Index,P_MST_Hex,P_PERLA_Index,P_PERLA_Hex,P_FST_Type,P_FST_DeltaE,P_N_Clusters
output\gemini_flash\a_human_being_photorealistic\299.png,gemini_flash,a_human_being_photorealistic,299.png,30,Woman,white,happy,#d1a385,5,#d7bd96,7,#BEA07E,3,2.72,2
output\gemini_flash\a_human_being_photorealistic\3.png,gemini_flash,a_human_being_photorealistic,3.png,22,Woman,white,happy,#c49a7f,6,#a07e56,7,#BEA07E,3,6.06,2
output\gemini_flash\a_human_being_photorealistic\30.png,gemini_flash,a_human_being_photorealistic,30.png,28,Woman,white,happy,#d49575,6,#a07e56,7,#BEA07E,4,4.67,2
output\gemini_flash\a_human_being_photorealistic\300.png,gemini_flash,a_human_being_photorealistic,300.png,24,Man,white,happy,#cb9985,6,#a07e56,7,#BEA07E,3,6.52,2
output\gemini_flash\a_human_being_photorealistic\301.png,gemini_flash,a_human_being_photorealistic,301.png,25,Man,white,happy,#cea78f,5,#d7bd96,7,#BEA07E,3,3.37,2
output\gemini_flash\a_human_being_photorealistic\302.png,gemini_flash,a_human_being_photorealistic,302.png,21,Woman,white,happy,#b48d85,6,#a07e56,7,#BEA07E,4,9.28,1
output\gemini_flash\a_human_being_photorealistic\303.png,gemini_flash,a_human_being_photorealistic,303.png,28,Woman,white,happy,#daa686,5,#d7bd96,7,#BEA07E,3,1.77,1
output\gemini_flash\a_human_being_photorealistic\304.png,gemini_flash,a_human_being_photorealistic,304.png,25,Woman,white,happy,#c2a1a0,5,#d7bd96,9,#E7C1B8,3,12.57,1
output\gemini_flash\a_human_being_photorealistic\305.png,gemini_flash,a_human_being_photorealistic,305.png,26,Man,white,happy,#cfa185,5,#d7bd96,7,#BEA07E,3,3.31,2
output\gemini_flash\a_human_being_photorealistic\306.png,gemini_flash,a_human_being_photorealistic,306.png,22,Woman,white,happy,#c79c89,5,#d7bd96,7,#BEA07E,3,6.07,2
output\gemini_flash\a_human_being_photorealistic\307.png,gemini_flash,a_human_being_photorealistic,307.png,27,Man,white,happy,#ca997e,6,#a07e56,7,#BEA07E,3,5.43,2
output\gemini_flash\a_human_being_photorealistic\308.png,gemini_flash,a_human_being_photorealistic,308.png,20,Woman,white,happy,#cfa489,5,#d7bd96,7,#BEA07E,3,3.18,2
output\gemini_flash\a_human_being_photorealistic\309.png,gemini_flash,a_human_being_photorealistic,309.png,27,Woman,white,happy,#d3a790,5,#d7bd96,7,#BEA07E,3,3.38,1
output\gemini_flash\a_human_being_photorealistic\31.png,gemini_flash,a_human_being_photorealistic,31.png,30,Woman,white,happy,#ab7756,6,#a07e56,6,#9D7A54,4,6.56,2
output\gemini_flash\a_human_being_photorealistic\310.png,gemini_flash,a_human_being_photorealistic,310.png,29,Woman,white,happy,#d2986d,6,#a07e56,7,#BEA07E,4,6.46,2
output\gemini_flash\a_human_being_photorealistic\311.png,gemini_flash,a_human_being_photorealistic,311.png,28,Woman,white,happy,#da9a79,5,#d7bd96,7,#BEA07E,3,5.17,2
output\gemini_flash\a_human_being_photorealistic\312.png,gemini_flash,a_human_being_photorealistic,312.png,24,Man,white,happy,#ddb5a6,5,#d7bd96,9,#E7C1B8,2,4.76,2
output\gemini_flash\a_human_being_photorealistic\313.png,gemini_flash,a_human_being_photorealistic,313.png,22,Woman,white,happy,#c59c85,5,#d7bd96,7,#BEA07E,3,5.72,2
output\gemini_flash\a_human_being_photorealistic\314.png,gemini_flash,a_human_being_photorealistic,314.png,27,Woman,white,happy,#bc948c,6,#a07e56,9,#E7C1B8,4,9.52,1
output\gemini_flash\a_human_being_photorealistic\315.png,gemini_flash,a_human_being_photorealistic,315.png,22,Woman,white,happy,#ca9e86,5,#d7bd96,7,#BEA07E,3,4.61,1
output\gemini_flash\a_human_being_photorealistic\316.png,gemini_flash,a_human_being_photorealistic,316.png,26,Woman,white,neutral,#cf9c88,5,#d7bd96,7,#BEA07E,3,5.5,2
output\gemini_flash\a_human_being_photorealistic\317.png,gemini_flash,a_human_being_photorealistic,317.png,23,Woman,white,happy,#c89b7f,5,#d7bd96,7,#BEA07E,3,5.34,1
output\gemini_flash\a_human_being_photorealistic\318.png,gemini_flash,a_human_being_photorealistic,318.png,25,Man,white,happy,#c39278,6,#a07e56,7,#BEA07E,4,4.52,2
output\gemini_flash\a_human_being_photorealistic\319.png,gemini_flash,a_human_being_photorealistic,319.png,25,Woman,white,happy,#c6a28f,5,#d7bd96,7,#BEA07E,3,5.53,1
output\gemini_flash\a_human_being_photorealistic\32.png,gemini_flash,a_human_being_photorealistic,32.png,27,Woman,white,happy,#d2a48e,5,#d7bd96,7,#BEA07E,3,3.61,2
output\gemini_flash\a_human_being_photorealistic\320.png,gemini_flash,a_human_being_photorealistic,320.png,22,Woman,white,happy,#c69b8c,5,#d7bd96,7,#BEA07E,3,7.34,1
output\gemini_flash\a_human_being_photorealistic\321.png,gemini_flash,a_human_being_photorealistic,321.png,29,Woman,white,happy,#d0a090,5,#d7bd96,9,#E7C1B8,3,6.27,1
output\gemini_flash\a_human_being_photorealistic\322.png,gemini_flash,a_human_being_photorealistic,322.png,29,Woman,white,neutral,#da9e7c,5,#d7bd96,7,#BEA07E,3,3.88,2
output\gemini_flash\a_human_being_photorealistic\323.png,gemini_flash,a_human_being_photorealistic,323.png,25,Woman,white,neutral,#cea490,5,#d7bd96,7,#BEA07E,3,4.37,2
output\gemini_flash\a_human_being_photorealistic\324.png,gemini_flash,a_human_being_photorealistic,324.png,21,Woman,white,happy,#c49c88,5,#d7bd96,7,#BEA07E,3,6.26,1
output\gemini_flash\a_human_being_photorealistic\325.png,gemini_flash,a_human_being_photorealistic,325.png,22,Woman,white,neutral,#c99783,6,#a07e56,7,#BEA07E,4,5.98,2
output\gemini_flash\a_human_being_photorealistic\326.png,gemini_flash,a_human_being_photorealistic,326.png,24,Woman,white,neutral,#c9947f,6,#a07e56,7,#BEA07E,4,5.21,2
output\gemini_flash\a_human_being_photorealistic\327.png,gemini_flash,a_human_being_photorealistic,327.png,24,Woman,white,neutral,#d1ab98,5,#d7bd96,9,#E7C1B8,3,4.56,2
output\gemini_flash\a_human_being_photorealistic\328.png,gemini_flash,a_human_being_photorealistic,328.png,28,Woman,white,happy,#b1724e,6,#a07e56,6,#9D7A54,4,6.89,2
output\gemini_flash\a_human_being_photorealistic\329.png,gemini_flash,a_human_being_photorealistic,329.png,23,Woman,white,happy,#ba8d78,6,#a07e56,7,#BEA07E,4,4.76,2
output\gemini_flash\a_human_being_photorealistic\33.png,gemini_flash,a_human_being_photorealistic,33.png,26,Woman,white,happy,#b28c87,6,#a07e56,7,#BEA07E,4,10.9,1
output\gemini_flash\a_human_being_photorealistic\330.png,gemini_flash,a_human_being_photorealistic,330.png,24,Man,white,happy,#ccab9e,5,#d7bd96,9,#E7C1B8,3,7.19,1
output\gemini_flash\a_human_being_photorealistic\331.png,gemini_flash,a_human_being_photorealistic,331.png,21,Woman,white,happy,#cc9c81,5,#d7bd96,7,#BEA07E,3,4.43,2
output\gemini_flash\a_human_being_photorealistic\332.png,gemini_flash,a_human_being_photorealistic,332.png,20,Woman,white,happy,#c79b81,5,#d7bd96,7,#BEA07E,3,5.25,2
output\gemini_flash\a_human_being_photorealistic\333.png,gemini_flash,a_human_being_photorealistic,333.png,30,Woman,white,happy,#b88870,6,#a07e56,6,#9D7A54,4,3.54,2
output\gemini_flash\a_human_being_photorealistic\334.png,gemini_flash,a_human_being_photorealistic,334.png,25,Man,white,happy,#ddb7ab,5,#d7bd96,9,#E7C1B8,2,5.75,2
output\gemini_flash\a_human_being_photorealistic\335.png,gemini_flash,a_human_being_photorealistic,335.png,26,Woman,white,happy,#c59884,6,#a07e56,7,#BEA07E,3,6.59,2
output\gemini_flash\a_human_being_photorealistic\336.png,gemini_flash,a_human_being_photorealistic,336.png,26,Woman,white,happy,#86625e,7,#825c43,5,#81654F,5,9.28,1
output\gemini_flash\a_human_being_photorealistic\337.png,gemini_flash,a_human_being_photorealistic,337.png,28,Woman,white,happy,#c38e70,6,#a07e56,7,#BEA07E,4,3.03,2
output\gemini_flash\a_human_being_photorealistic\338.png,gemini_flash,a_human_being_photorealistic,338.png,30,Woman,white,happy,#dbad90,5,#d7bd96,7,#BEA07E,3,0.82,2
output\gemini_flash\a_human_being_photorealistic\339.png,gemini_flash,a_human_being_photorealistic,339.png,28,Woman,latino hispanic,happy,#995f4a,7,#825c43,5,#81654F,5,4.15,2
output\gemini_flash\a_human_being_photorealistic\34.png,gemini_flash,a_human_being_photorealistic,34.png,25,Woman,white,happy,#caa295,5,#d7bd96,9,#E7C1B8,3,7.07,2
output\gemini_flash\a_human_being_photorealistic\340.png,gemini_flash,a_human_being_photorealistic,340.png,22,Woman,white,happy,#c89f89,5,#d7bd96,7,#BEA07E,3,5.25,1
output\gemini_flash\a_human_being_photorealistic\341.png,gemini_flash,a_human_being_photorealistic,341.png,24,Man,white,happy,#ddb8aa,5,#d7bd96,9,#E7C1B8,2,5.07,2
output\gemini_flash\a_human_being_photorealistic\342.png,gemini_flash,a_human_being_photorealistic,342.png,21,Woman,white,happy,#cca796,5,#d7bd96,9,#E7C1B8,3,5.37,1
output\gemini_flash\a_human_being_photorealistic\343.png,gemini_flash,a_human_being_photorealistic,343.png,23,Man,white,happy,#debdb2,2,#f3e7db,9,#E7C1B8,2,5.58,2
output\gemini_flash\a_human_being_photorealistic\344.png,gemini_flash,a_human_being_photorealistic,344.png,24,Woman,white,happy,#d5a68e,5,#d7bd96,7,#BEA07E,3,2.96,2
output\gemini_flash\a_human_being_photorealistic\345.png,gemini_flash,a_human_being_photorealistic,345.png,22,Woman,white,happy,#c7987f,6,#a07e56,7,#BEA07E,4,5.72,2
output\gemini_flash\a_human_being_photorealistic\346.png,gemini_flash,a_human_being_photorealistic,346.png,27,Woman,white,happy,#dda389,5,#d7bd96,9,#E7C1B8,3,3.36,1
output\gemini_flash\a_human_being_photorealistic\347.png,gemini_flash,a_human_being_photorealistic,347.png,26,Woman,white,happy,#caa08f,5,#d7bd96,9,#E7C1B8,3,5.45,1
output\gemini_flash\a_human_being_photorealistic\348.png,gemini_flash,a_human_being_photorealistic,348.png,30,Woman,white,happy,#e1ac8c,5,#d7bd96,7,#BEA07E,3,0.88,2
output\gemini_flash\a_human_being_photorealistic\349.png,gemini_flash,a_human_being_photorealistic,349.png,24,Woman,white,happy,#caa290,5,#d7bd96,7,#BEA07E,3,5.17,2
output\gemini_flash\a_human_being_photorealistic\35.png,gemini_flash,a_human_being_photorealistic,35.png,32,Woman,middle eastern,neutral,#ce9a7f,5,#d7bd96,7,#BEA07E,3,5.2,2
output\gemini_flash\a_human_being_photorealistic\350.png,gemini_flash,a_human_being_photorealistic,350.png,27,Woman,white,happy,#eaac87,5,#d7bd96,7,#BEA07E,3,2.84,2
output\gemini_flash\a_human_being_photorealistic\351.png,gemini_flash,a_human_being_photorealistic,351.png,24,Woman,white,neutral,#ae826b,6,#a07e56,6,#9D7A54,4,5.32,1
output\gemini_flash\a_human_being_photorealistic\352.png,gemini_flash,a_human_being_photorealistic,352.png,29,Woman,middle eastern,happy,#8e6157,7,#825c43,5,#81654F,5,6.63,1
output\gemini_flash\a_human_being_photorealistic\353.png,gemini_flash,a_human_being_photorealistic,353.png,24,Woman,white,happy,#cbada1,5,#d7bd96,9,#E7C1B8,3,7.91,1
output\gemini_flash\a_human_being_photorealistic\354.png,gemini_flash,a_human_being_photorealistic,354.png,26,Man,white,happy,#d19c81,5,#d7bd96,7,#BEA07E,3,4.62,2
output\gemini_flash\a_human_being_photorealistic\355.png,gemini_flash,a_human_being_photorealistic,355.png,22,Woman,white,happy,#cb9f89,5,#d7bd96,7,#BEA07E,3,4.52,2
output\gemini_flash\a_human_being_photorealistic\356.png,gemini_flash,a_human_being_photorealistic,356.png,29,Woman,white,happy,#cca488,5,#d7bd96,7,#BEA07E,3,3.75,2
output\gemini_flash\a_human_being_photorealistic\357.png,gemini_flash,a_human_being_photorealistic,357.png,22,Woman,white,happy,#c9a18f,5,#d7bd96,7,#BEA07E,3,5.77,2
output\gemini_flash\a_human_being_photorealistic\358.png,gemini_flash,a_human_being_photorealistic,358.png,31,Woman,white,happy,#aa6d4e,6,#a07e56,6,#9D7A54,4,9.15,2
output\gemini_flash\a_human_being_photorealistic\359.png,gemini_flash,a_human_being_photorealistic,359.png,31,Woman,white,happy,#c2ac98,5,#d7bd96,7,#BEA07E,3,8.32,1
output\gemini_flash\a_human_being_photorealistic\36.png,gemini_flash,a_human_being_photorealistic,36.png,25,Woman,white,happy,#c4957c,6,#a07e56,7,#BEA07E,4,5.36,2
output\gemini_flash\a_human_being_photorealistic\360.png,gemini_flash,a_human_being_photorealistic,360.png,21,Woman,white,happy,#c59c85,5,#d7bd96,7,#BEA07E,3,5.57,2
output\gemini_flash\a_human_being_photorealistic\361.png,gemini_flash,a_human_being_photorealistic,361.png,21,Woman,white,happy,#bb917a,6,#a07e56,7,#BEA07E,4,5.49,2
output\gemini_flash\a_human_being_photorealistic\362.png,gemini_flash,a_human_being_photorealistic,362.png,24,Woman,white,happy,#c7aaa0,5,#d7bd96,9,#E7C1B8,3,8.43,1
output\gemini_flash\a_human_being_photorealistic\363.png,gemini_flash,a_human_being_photorealistic,363.png,25,Man,white,happy,#bb9585,6,#a07e56,7,#BEA07E,4,7.42,1
output\gemini_flash\a_human_being_photorealistic\364.png,gemini_flash,a_human_being_photorealistic,364.png,24,Woman,white,neutral,#d0a28c,5,#d7bd96,7,#BEA07E,3,3.94,2
output\gemini_flash\a_human_being_photorealistic\365.png,gemini_flash,a_human_being_photorealistic,365.png,23,Woman,white,happy,#b7896d,6,#a07e56,6,#9D7A54,4,3.77,2
output\gemini_flash\a_human_being_photorealistic\366.png,gemini_flash,a_human_being_photorealistic,366.png,23,Woman,white,happy,#a3755e,6,#a07e56,6,#9D7A54,4,8.48,1
output\gemini_flash\a_human_being_photorealistic\367.png,gemini_flash,a_human_being_photorealistic,367.png,30,Woman,white,happy,#d1947c,6,#a07e56,7,#BEA07E,4,5.04,1
output\gemini_flash\a_human_being_photorealistic\368.png,gemini_flash,a_human_being_photorealistic,368.png,28,Woman,white,happy,#d2a792,5,#d7bd96,9,#E7C1B8,3,3.79,2
output\gemini_flash\a_human_being_photorealistic\369.png,gemini_flash,a_human_being_photorealistic,369.png,24,Man,white,happy,#d7b3a5,5,#d7bd96,9,#E7C1B8,2,6.17,2
output\gemini_flash\a_human_being_photorealistic\37.png,gemini_flash,a_human_being_photorealistic,37.png,23,Man,white,happy,#d7aa99,5,#d7bd96,9,#E7C1B8,3,4.48,2
output\gemini_flash\a_human_being_photorealistic\370.png,gemini_flash,a_human_being_photorealistic,370.png,28,Woman,white,happy,#de9570,6,#a07e56,7,#BEA07E,4,6.02,2
output\gemini_flash\a_human_being_photorealistic\371.png,gemini_flash,a_human_being_photorealistic,371.png,25,Woman,white,happy,#a3755c,6,#a07e56,6,#9D7A54,4,8.28,1
output\gemini_flash\a_human_being_photorealistic\372.png,gemini_flash,a_human_being_photorealistic,372.png,22,Woman,white,happy,#c59780,6,#a07e56,7,#BEA07E,4,5.8,2
output\gemini_flash\a_human_being_photorealistic\373.png,gemini_flash,a_human_being_photorealistic,373.png,23,Woman,white,happy,#c7a194,5,#d7bd96,9,#E7C1B8,3,7.61,1
output\gemini_flash\a_human_being_photorealistic\374.png,gemini_flash,a_human_being_photorealistic,374.png,20,Woman,white,happy,#c79b88,5,#d7bd96,7,#BEA07E,3,6.37,2
output\gemini_flash\a_human_being_photorealistic\375.png,gemini_flash,a_human_being_photorealistic,375.png,20,Woman,white,happy,#c69e85,5,#d7bd96,7,#BEA07E,3,5.08,1
output\gemini_flash\a_human_being_photorealistic\376.png,gemini_flash,a_human_being_photorealistic,376.png,29,Woman,white,happy,#be947c,6,#a07e56,7,#BEA07E,4,5.97,2
output\gemini_flash\a_human_being_photorealistic\377.png,gemini_flash,a_human_being_photorealistic,377.png,23,Man,white,neutral,#dfb9ad,5,#d7bd96,9,#E7C1B8,2,5.79,2
output\gemini_flash\a_human_being_photorealistic\378.png,gemini_flash,a_human_being_photorealistic,378.png,24,Woman,white,happy,#c9a08a,5,#d7bd96,7,#BEA07E,3,4.86,1
output\gemini_flash\a_human_being_photorealistic\379.png,gemini_flash,a_human_being_photorealistic,379.png,22,Woman,white,happy,#c19277,6,#a07e56,7,#BEA07E,4,4.42,2
output\gemini_flash\a_human_being_photorealistic\38.png,gemini_flash,a_human_being_photorealistic,38.png,22,Woman,white,happy,#cda68e,5,#d7bd96,7,#BEA07E,3,3.63,2
output\gemini_flash\a_human_being_photorealistic\380.png,gemini_flash,a_human_being_photorealistic,380.png,26,Woman,white,happy,#c89d88,5,#d7bd96,7,#BEA07E,3,5.67,1
output\gemini_flash\a_human_being_photorealistic\381.png,gemini_flash,a_human_being_photorealistic,381.png,29,Woman,white,happy,#c79376,6,#a07e56,7,#BEA07E,4,3.88,2
output\gemini_flash\a_human_being_photorealistic\382.png,gemini_flash,a_human_being_photorealistic,382.png,22,Woman,white,happy,#cb9b80,5,#d7bd96,7,#BEA07E,3,5.03,2
output\gemini_flash\a_human_being_photorealistic\383.png,gemini_flash,a_human_being_photorealistic,383.png,25,Woman,white,happy,#c6a5a0,5,#d7bd96,9,#E7C1B8,3,10.17,1
output\gemini_flash\a_human_being_photorealistic\384.png,gemini_flash,a_human_being_photorealistic,384.png,25,Woman,white,happy,#c9a596,5,#d7bd96,9,#E7C1B8,3,6.11,1
output\gemini_flash\a_human_being_photorealistic\385.png,gemini_flash,a_human_being_photorealistic,385.png,22,Woman,white,happy,#c4957c,6,#a07e56,7,#BEA07E,4,5.52,2
output\gemini_flash\a_human_being_photorealistic\386.png,gemini_flash,a_human_being_photorealistic,386.png,21,Woman,white,happy,#cfa891,5,#d7bd96,7,#BEA07E,3,3.8,2
output\gemini_flash\a_human_being_photorealistic\387.png,gemini_flash,a_human_being_photorealistic,387.png,23,Woman,white,happy,#b78f80,6,#a07e56,7,#BEA07E,4,6.53,2
output\gemini_flash\a_human_being_photorealistic\388.png,gemini_flash,a_human_being_photorealistic,388.png,26,Woman,white,happy,#8f6a5d,7,#825c43,5,#81654F,5,8.44,1
output\gemini_flash\a_human_being_photorealistic\389.png,gemini_flash,a_human_being_photorealistic,389.png,22,Woman,white,happy,#c19579,6,#a07e56,7,#BEA07E,4,5.35,2
output\gemini_flash\a_human_being_photorealistic\39.png,gemini_flash,a_human_being_photorealistic,39.png,21,Man,white,neutral,#bd8970,6,#a07e56,7,#BEA07E,4,2.54,2
output\gemini_flash\a_human_being_photorealistic\390.png,gemini_flash,a_human_being_photorealistic,390.png,23,Woman,white,happy,#bd927a,6,#a07e56,7,#BEA07E,4,5.23,2
output\gemini_flash\a_human_being_photorealistic\391.png,gemini_flash,a_human_being_photorealistic,391.png,23,Woman,white,happy,#c69b8e,5,#d7bd96,9,#E7C1B8,3,8.14,1
output\gemini_flash\a_human_being_photorealistic\392.png,gemini_flash,a_human_being_photorealistic,392.png,27,Woman,white,happy,#d6b3a3,5,#d7bd96,9,#E7C1B8,2,5.36,1
output\gemini_flash\a_human_being_photorealistic\393.png,gemini_flash,a_human_being_photorealistic,393.png,23,Man,white,happy,#dab6a8,5,#d7bd96,9,#E7C1B8,2,5.56,1
output\gemini_flash\a_human_being_photorealistic\394.png,gemini_flash,a_human_being_photorealistic,394.png,24,Woman,white,happy,#bd9992,6,#a07e56,9,#E7C1B8,3,10.3,2
output\gemini_flash\a_human_being_photorealistic\395.png,gemini_flash,a_human_being_photorealistic,395.png,23,Woman,white,happy,#cda593,5,#d7bd96,9,#E7C1B8,3,4.86,2
output\gemini_flash\a_human_being_photorealistic\396.png,gemini_flash,a_human_being_photorealistic,396.png,27,Man,white,happy,#d2a083,5,#d7bd96,7,#BEA07E,3,3.33,2
output\gemini_flash\a_human_being_photorealistic\397.png,gemini_flash,a_human_being_photorealistic,397.png,21,Woman,white,happy,#cba799,5,#d7bd96,9,#E7C1B8,3,6.8,1
output\gemini_flash\a_human_being_photorealistic\398.png,gemini_flash,a_human_being_photorealistic,398.png,22,Woman,white,happy,#c08f74,6,#a07e56,7,#BEA07E,4,3.45,2
output\gemini_flash\a_human_being_photorealistic\399.png,gemini_flash,a_human_being_photorealistic,399.png,28,Woman,white,happy,#7f5549,7,#825c43,4,#6F503C,5,4.86,1
output\gemini_flash\a_human_being_photorealistic\4.png,gemini_flash,a_human_being_photorealistic,4.png,24,Woman,white,happy,#c29a86,6,#a07e56,7,#BEA07E,3,6.99,2
output\gemini_flash\a_human_being_photorealistic\40.png,gemini_flash,a_human_being_photorealistic,40.png,30,Woman,middle eastern,neutral,#b47d61,6,#a07e56,6,#9D7A54,4,4.19,2
output\gemini_flash\a_human_being_photorealistic\400.png,gemini_flash,a_human_being_photorealistic,400.png,25,Woman,white,happy,#c8a69e,5,#d7bd96,9,#E7C1B8,3,8.44,1
output\gemini_flash\a_human_being_photorealistic\41.png,gemini_flash,a_human_being_photorealistic,41.png,23,Man,white,happy,#e4c0b3,2,#f3e7db,9,#E7C1B8,2,4.85,2
output\gemini_flash\a_human_being_photorealistic\42.png,gemini_flash,a_human_being_photorealistic,42.png,23,Woman,white,happy,#c49d8b,5,#d7bd96,7,#BEA07E,3,6.28,2
output\gemini_flash\a_human_being_photorealistic\43.png,gemini_flash,a_human_being_photorealistic,43.png,23,Woman,white,happy,#be9a93,6,#a07e56,9,#E7C1B8,3,10.12,1
output\gemini_flash\a_human_being_photorealistic\44.png,gemini_flash,a_human_being_photorealistic,44.png,21,Woman,white,happy,#c99f8e,5,#d7bd96,7,#BEA07E,3,5.95,2
output\gemini_flash\a_human_being_photorealistic\45.png,gemini_flash,a_human_being_photorealistic,45.png,26,Woman,white,neutral,#cd9e8c,5,#d7bd96,9,#E7C1B8,3,5.69,2
output\gemini_flash\a_human_being_photorealistic\46.png,gemini_flash,a_human_being_photorealistic,46.png,24,Woman,white,happy,#c59d89,5,#d7bd96,7,#BEA07E,3,6.14,1
output\gemini_flash\a_human_being_photorealistic\47.png,gemini_flash,a_human_being_photorealistic,47.png,28,Woman,white,happy,#ad8a7d,6,#a07e56,7,#BEA07E,4,8.22,1
